handle,snapshot_date,current_rating,solve_rate_per_week,tag_diversity,avg_problem_rating,contest_frequency,consistency_score,weak_tag_count,label_3m,label_6m,rating_bucket,rating_change_3m
spaesk,2019-06-30,1473,16.74,34,1223.5,6.0,0.572,0,1647,1662,1400-1600,174
spaesk,2019-08-25,1485,17.38,35,1258.6,5.67,0.582,0,1662,1702,1400-1600,177
Dimozavr,2024-08-13,1375,0.41,22,978.9,0.0,0.674,2,1444,1880,1200-1400,69
Dimozavr,2025-01-04,1606,0.5,27,1027.8,0.33,0.687,1,1934,1940,1600-1900,328
Dimozavr,2025-02-02,1927,0.59,28,1072.2,2.0,0.701,1,2058,1912,1900-2100,131
Dimozavr,2025-06-03,2028,0.71,30,1162.3,0.67,0.701,1,2014,2053,1900-2100,-14
Dimozavr,2025-08-26,1837,0.8,31,1197.4,1.67,0.695,1,2053,2000,1600-1900,216
SMOKEandALCOHOL,2026-04-13,1513,7.68,27,1254.5,1.67,0.611,0,1917,1917,1400-1600,404
hiromi_ayase,2016-06-02,1620,0.75,19,1365.4,1.0,0.629,0,1722,1744,1600-1900,102
hiromi_ayase,2016-10-08,1660,1.17,24,1296.8,2.0,0.68,0,1735,1720,1600-1900,75
hiromi_ayase,2017-05-04,1720,1.15,24,1296.8,1.33,0.695,0,1708,1955,1600-1900,-12
hiromi_ayase,2018-02-14,1933,1.2,28,1345.3,1.0,0.689,0,1839,1903,1900-2100,-94
hiromi_ayase,2018-08-28,1903,1.37,28,1356.0,1.0,0.672,0,1887,1878,1900-2100,-16
orzkeyRguest,2023-07-25,1006,1.97,21,1076.4,1.33,0.618,0,945,1168,800-1200,-61
orzkeyRguest,2023-10-22,990,2.14,23,1086.2,3.33,0.631,0,1168,1572,800-1200,178
orzkeyRguest,2023-12-28,1174,4.77,24,1193.8,3.67,0.62,0,1556,1356,800-1200,382
orzkeyRguest,2024-02-18,1434,5.57,26,1228.2,4.67,0.619,0,1661,1615,1400-1600,227
orzkeyRguest,2024-04-21,1572,6.69,30,1266.7,5.33,0.62,0,1508,1638,1400-1600,-64
yash_karakoti,2022-05-10,1219,6.7,31,1075.4,7.0,0.605,0,1393,1630,1200-1400,174
yash_karakoti,2022-08-20,1424,10.67,34,1184.6,7.33,0.602,0,1570,1660,1400-1600,146
yash_karakoti,2022-12-19,1587,12.7,34,1270.1,7.0,0.608,0,1628,1796,1400-1600,41
yash_karakoti,2023-07-29,1682,12.06,36,1307.0,2.33,0.602,0,1714,1529,1600-1900,32
IZHNA,2021-05-05,930,3.93,17,872.7,1.67,0.392,0,1054,1291,800-1200,124
IZHNA,2021-10-10,1155,2.64,21,900.0,1.67,0.381,0,1366,1447,800-1200,211
IZHNA,2022-05-10,1394,2.66,25,987.0,2.0,0.434,0,1649,1485,1200-1400,255
IZHNA,2022-12-12,1484,4.1,28,1124.0,2.0,0.489,0,1529,1469,1400-1600,45
IZHNA,2024-02-29,1776,5.14,33,1275.9,0.33,0.521,0,1707,1851,1600-1900,-69
_blast,2020-03-23,1797,8.73,23,1494.3,1.67,0.59,0,1741,1698,1600-1900,-56
_blast,2020-04-03,1674,8.96,24,1485.1,2.0,0.648,0,1698,1698,1600-1900,24
_blast,2020-04-08,1736,8.74,24,1492.3,2.33,0.643,0,1698,1630,1600-1900,-38
_blast,2020-04-10,1821,8.66,24,1479.6,2.67,0.641,0,1698,1630,1600-1900,-123
_blast,2020-04-12,1753,8.89,24,1489.7,3.0,0.649,0,1698,1630,1600-1900,-55
ibraevdmitriy,2018-01-31,1480,1.97,22,1022.4,1.67,0.483,0,1455,1768,1400-1600,-25
ibraevdmitriy,2018-05-18,1441,2.77,25,1176.9,4.67,0.511,0,1869,1936,1400-1600,428
ibraevdmitriy,2018-09-02,1839,3.9,27,1280.6,4.67,0.541,0,1947,2019,1600-1900,108
ibraevdmitriy,2019-02-07,2021,4.81,32,1328.9,2.33,0.564,0,2034,2148,1900-2100,13
ibraevdmitriy,2020-06-18,2321,6.21,37,1456.2,0.67,0.56,0,2322,2322,2100-2400,1
sirenevyimai,2026-02-15,1339,2.17,20,1233.3,1.67,0.648,0,1804,1916,1200-1400,465
TimVen74,2021-11-25,984,0.45,13,918.8,1.0,0.745,0,1068,1364,800-1200,84
TimVen74,2022-01-27,1007,0.74,16,1072.4,1.67,0.657,0,1303,1443,800-1200,296
TimVen74,2022-03-24,1068,0.86,18,1046.3,2.0,0.648,0,1364,1443,800-1200,296
TimVen74,2022-04-21,1294,1.08,21,1052.6,3.0,0.585,0,1443,1443,1200-1400,149
TimVen74,2022-05-23,1317,1.23,22,1026.8,2.67,0.599,0,1443,1463,1200-1400,126
deepesh_13,2021-12-29,859,2.9,17,905.9,1.67,0.66,0,1309,1516,800-1200,450
deepesh_13,2022-03-31,1309,3.58,24,1005.5,2.33,0.648,0,1516,1487,1200-1400,207
deepesh_13,2022-05-22,1245,4.83,26,1074.5,4.0,0.62,0,1487,1578,1200-1400,242
deepesh_13,2022-07-08,1513,5.82,27,1098.1,4.33,0.628,0,1493,1660,1400-1600,-20
deepesh_13,2022-12-15,1592,4.81,28,1145.1,1.67,0.634,0,1684,1880,1400-1600,92
parsajokar,2023-07-16,1192,1.98,26,1230.6,0.67,0.575,0,1278,1473,800-1200,86
parsajokar,2023-10-08,1198,3.33,27,1530.6,1.67,0.572,0,1419,1603,800-1200,221
parsajokar,2023-11-26,1428,4.29,28,1497.2,2.33,0.575,0,1456,1643,1400-1600,28
parsajokar,2023-12-23,1449,4.52,33,1488.5,3.33,0.582,0,1603,1643,1400-1600,154
parsajokar,2024-02-11,1486,4.88,34,1493.5,4.0,0.565,0,1643,1680,1400-1600,157
Codesmith28,2023-04-04,927,6.14,18,939.3,1.67,0.576,0,907,907,800-1200,-20
Codesmith28,2024-01-06,962,4.85,24,911.1,0.67,0.554,0,1240,1240,800-1200,278
Codesmith28,2024-08-10,1186,3.97,26,947.3,0.33,0.564,0,1255,1262,800-1200,69
Codesmith28,2024-09-14,1307,4.21,29,959.4,2.0,0.56,0,1255,1268,1200-1400,-52
Codesmith28,2025-01-17,1356,4.52,29,998.6,0.67,0.553,0,1268,1268,1200-1400,-88
Musaddiq,2024-04-21,978,4.9,28,931.0,1.33,0.542,0,1111,1122,800-1200,133
Musaddiq,2024-05-17,1094,5.74,29,950.3,2.33,0.552,0,1111,1176,800-1200,17
Musaddiq,2024-10-14,1089,5.63,31,1004.2,0.33,0.549,0,1176,1465,800-1200,87
Musaddiq,2025-03-11,1184,5.26,34,1025.2,0.33,0.548,0,1627,1643,800-1200,443
Musaddiq,2025-05-26,1576,5.62,35,1075.9,1.33,0.549,0,1643,1731,1400-1600,67
sam_arvandi,2024-02-17,1038,5.62,24,1042.2,1.33,0.505,0,1302,1480,800-1200,264
sam_arvandi,2024-07-28,1298,3.89,27,1095.4,1.33,0.508,0,1521,1836,1200-1400,223
sam_arvandi,2024-10-14,1626,4.14,29,1205.5,4.0,0.519,0,1707,1826,1600-1900,81
sam_arvandi,2024-12-03,1624,4.53,31,1260.0,4.67,0.536,0,1784,1837,1600-1900,160
sam_arvandi,2025-02-02,1866,5.01,34,1331.8,5.0,0.548,0,1914,1939,1600-1900,48
CausalBit,2025-10-03,1714,1.08,23,1231.2,0.0,0.766,0,1861,1913,1600-1900,147
CausalBit,2025-10-06,1711,1.41,25,1347.6,0.33,0.741,0,1861,1913,1600-1900,150
CausalBit,2025-10-19,1832,2.51,27,1402.5,0.67,0.61,0,1895,1913,1600-1900,63
CausalBit,2025-10-31,1797,2.78,28,1403.2,1.0,0.594,0,1903,1913,1600-1900,106
Yoav,2020-04-12,1532,4.1,15,1117.6,1.67,0.769,0,1521,1699,1400-1600,-11
Yoav,2020-07-19,1598,5.74,25,1171.2,6.0,0.701,0,1746,1701,1400-1600,148
Yoav,2021-01-19,1701,5.49,31,1254.9,2.33,0.625,0,1859,2072,1600-1900,158
Yoav,2021-12-29,1984,4.64,33,1355.3,1.67,0.605,0,2004,2009,1900-2100,20
Yoav,2022-10-15,2061,4.15,34,1384.5,0.67,0.616,0,2123,2123,1900-2100,62
jakubm,2023-12-09,1227,0.27,16,1035.6,0.67,0.649,0,1319,1414,1200-1400,92
jakubm,2024-05-17,1479,0.63,26,1216.2,1.33,0.605,0,1519,1622,1400-1600,40
jakubm,2025-09-15,1692,0.99,32,1303.2,1.0,0.561,0,1852,1978,1600-1900,160
jakubm,2025-10-06,1765,1.12,32,1345.0,3.0,0.568,0,1962,1978,1600-1900,197
Bhavy_Ramani,2022-06-18,966,9.16,19,814.5,1.67,0.509,0,1217,1257,800-1200,251
Bhavy_Ramani,2023-01-27,1276,11.31,32,1039.9,1.33,0.514,0,1427,1429,1200-1400,151
Bhavy_Ramani,2023-08-05,1429,10.09,33,1083.2,3.33,0.51,0,1690,1684,1400-1600,261
Bhavy_Ramani,2024-03-15,1643,8.83,34,1171.8,2.67,0.527,0,1658,1655,1600-1900,15
Bhavy_Ramani,2024-10-28,1697,8.02,35,1225.3,2.0,0.528,0,1590,1953,1600-1900,-107
FoolestBoy,2022-07-10,1027,6.83,24,950.4,1.67,0.593,0,1412,1412,800-1200,385
FoolestBoy,2022-07-12,1134,7.14,24,949.6,2.0,0.596,0,1412,1412,800-1200,278
FoolestBoy,2022-07-16,1163,8.31,25,960.9,2.33,0.541,0,1412,1412,800-1200,249
FoolestBoy,2022-07-18,1183,8.44,27,963.2,2.67,0.545,0,1412,1412,800-1200,229
FoolestBoy,2022-07-21,1217,8.7,28,962.8,3.0,0.551,0,1412,1412,1200-1400,195
RailtonT,2015-03-18,1442,1.73,23,1295.6,1.67,0.609,0,1689,1614,1400-1600,247
RailtonT,2015-06-05,1587,3.19,28,1389.7,3.0,0.566,0,1614,1559,1400-1600,27
RailtonT,2016-06-02,1717,4.4,29,1458.0,0.67,0.613,0,1621,1839,1600-1900,-96
RailtonT,2016-10-03,1639,5.6,33,1487.8,2.0,0.568,0,1839,1922,1600-1900,200
_ajthreac_,2022-02-14,1323,3.17,30,2101.0,0.33,0.571,0,1838,2023,1200-1400,515
_ajthreac_,2022-03-22,1692,10.44,33,1758.7,3.33,0.502,0,1760,1995,1600-1900,68
_ajthreac_,2022-05-06,1754,19.82,37,1612.5,6.33,0.519,0,1972,1907,1600-1900,218
_ajthreac_,2022-06-28,1813,20.85,37,1611.0,5.33,0.521,0,1928,1912,1600-1900,115
_ajthreac_,2022-08-18,1983,19.54,37,1595.3,5.0,0.513,0,1921,1912,1900-2100,-62
Benq,2015-11-16,1433,0.78,16,1130.8,0.33,0.744,0,1680,1833,1400-1600,247
Benq,2017-09-24,2635,7.11,35,1685.4,3.0,0.555,0,2722,2759,2400+,87
Benq,2019-05-12,3396,9.31,37,1916.6,1.0,0.549,0,3320,3539,2400+,-76
Benq,2020-08-16,3508,11.5,38,2111.1,2.0,0.538,0,3478,3540,,-30
Benq,2021-12-24,3618,10.71,38,2158.6,0.33,0.544,0,3513,3513,,-105
strapple,2020-08-07,1725,7.29,18,1535.1,1.67,0.682,0,1948,2058,1600-1900,223
strapple,2020-11-21,1948,5.29,30,1582.2,2.67,0.63,0,2225,2141,1900-2100,277
strapple,2021-05-24,2141,4.56,32,1645.3,0.67,0.59,0,2143,2346,2100-2400,2
strapple,2024-12-03,3074,4.23,38,2242.8,0.0,0.556,0,3222,3092,2400+,148
qiuzx,2019-10-26,1496,4.85,26,1383.4,1.0,0.572,0,1658,1960,1400-1600,162
qiuzx,2020-03-09,1767,5.04,29,1526.9,4.0,0.578,0,2086,2110,1600-1900,319
qiuzx,2021-02-05,2045,4.92,34,1710.9,0.0,0.567,1,2262,2230,1900-2100,217
qiuzx,2023-01-15,2602,5.8,36,2062.6,0.0,0.556,0,2666,2649,2400+,64
qiuzx,2024-01-06,2820,6.82,36,2206.0,0.67,0.526,0,2906,2900,2400+,86
jeroenodb,2020-08-16,1746,3.18,25,1412.5,1.67,0.575,0,1857,2076,1600-1900,111
jeroenodb,2021-02-28,2076,4.18,32,1569.2,2.33,0.627,0,2320,2259,1900-2100,244
jeroenodb,2022-02-12,2259,9.34,36,2053.3,1.67,0.536,0,2524,2675,2100-2400,265
jeroenodb,2023-02-05,2613,10.19,37,2113.3,1.0,0.548,0,2573,2638,2400+,-40
jeroenodb,2023-12-23,2759,11.56,37,2144.9,0.67,0.543,0,2857,2754,2400+,98
Szoboszlai10,2019-07-05,2048,6.47,21,1697.3,1.67,0.646,0,2181,2250,1900-2100,133
Szoboszlai10,2019-09-18,2168,6.87,28,1645.5,2.0,0.612,1,2250,2261,2100-2400,82
Szoboszlai10,2019-11-19,2130,7.28,32,1589.0,2.33,0.559,1,2250,2473,2100-2400,120
Szoboszlai10,2020-03-19,2261,5.17,33,1609.2,0.67,0.571,1,2473,2578,2100-2400,212
Szoboszlai10,2020-09-30,2584,4.06,34,1664.5,0.67,0.581,0,2661,2661,2400+,77
SleeplessSouris,2022-05-06,1741,2.3,24,1263.2,1.67,0.612,0,2064,1900,1600-1900,323
SleeplessSouris,2022-07-15,1980,2.3,26,1260.7,3.33,0.649,0,2147,2241,1900-2100,167
SleeplessSouris,2022-08-06,2064,2.87,31,1303.5,3.67,0.664,0,1900,2241,1900-2100,-164
SleeplessSouris,2022-12-15,1900,3.29,33,1436.5,1.33,0.681,1,2241,2241,1600-1900,341
Rinne_qwq,2021-01-05,2010,0.47,21,1477.3,0.33,0.746,0,2172,2265,1900-2100,162
Rinne_qwq,2021-02-12,2094,1.18,28,1770.5,1.0,0.645,0,2172,2192,1900-2100,78
Rinne_qwq,2021-03-10,2207,2.11,32,2057.3,1.67,0.577,0,2274,2192,2100-2400,67
Rinne_qwq,2021-06-25,2274,2.65,33,2296.3,0.33,0.562,0,2192,2192,2100-2400,-82
Rinne_qwq,2021-12-24,2192,2.23,34,2264.4,0.0,0.555,0,2280,2280,2100-2400,88
Qingyu,2019-01-23,1512,2.8,25,1411.3,0.33,0.567,0,1909,1909,1400-1600,397
Qingyu,2019-02-07,1687,3.64,28,1459.0,1.0,0.551,0,1909,1909,1600-1900,222
Qingyu,2019-10-24,1860,2.73,30,1477.8,0.33,0.561,0,1922,1930,1600-1900,62
_Serge_,2022-10-17,1862,0.63,30,1720.0,0.67,0.58,0,2058,2024,1600-1900,196
_Serge_,2023-04-09,2072,0.77,31,1633.8,0.67,0.585,0,2112,2394,1900-2100,40
_Serge_,2023-05-12,1948,0.85,32,1608.9,1.67,0.586,0,2133,2492,1900-2100,185
_Serge_,2023-08-26,2133,1.07,32,1597.4,1.0,0.601,0,2492,2476,2100-2400,359
_Serge_,2023-09-30,2279,1.26,32,1651.0,2.33,0.611,0,2492,2545,2100-2400,213
Konijntje,2015-04-27,2191,2.64,25,1700.0,1.33,0.721,0,2416,2273,2100-2400,225
Konijntje,2015-08-23,2475,3.59,28,1768.0,2.33,0.611,0,2317,2317,2400+,-158
Konijntje,2016-05-07,2281,2.21,31,1723.4,0.33,0.596,0,2365,2365,2100-2400,84
Konijntje,2017-05-11,2446,2.02,33,1750.3,1.67,0.615,0,2368,2368,2400+,-78
duality,2019-04-21,2182,1.48,28,1847.9,0.0,0.543,0,2508,2627,2100-2400,326
duality,2019-12-14,2644,3.79,35,2147.7,0.33,0.571,0,2856,3000,2400+,212
duality,2020-04-03,2900,5.28,35,2176.0,2.0,0.564,0,2856,2990,2400+,-44
duality,2020-10-10,2990,5.59,36,2199.1,1.67,0.573,0,2924,3049,2400+,-66
duality,2021-04-16,3049,5.91,36,2314.8,1.33,0.573,0,3114,3151,2400+,65
353cerega,2020-12-06,2388,1.35,30,1940.3,0.67,0.59,0,2602,2703,2100-2400,214
353cerega,2021-11-28,2898,6.11,38,2095.8,1.0,0.557,0,2702,2892,2400+,-196
353cerega,2022-06-03,2892,8.72,38,2160.6,2.0,0.563,0,2970,3038,2400+,78
353cerega,2023-02-05,3008,11.2,38,2126.8,2.0,0.566,0,2981,2856,2400+,-27
dorijanlendvaj,2017-01-06,1287,0.26,12,1152.4,0.0,0.601,0,1286,1392,1200-1400,-1
dorijanlendvaj,2018-04-10,1818,1.45,28,1294.4,3.0,0.638,0,1835,2091,1600-1900,17
dorijanlendvaj,2019-02-17,1974,2.46,31,1425.1,2.33,0.627,1,2230,2288,1900-2100,256
dorijanlendvaj,2020-06-04,2445,4.55,37,1618.6,1.33,0.591,0,2662,2865,2400+,217
dorijanlendvaj,2022-06-03,2932,4.57,37,1660.9,1.33,0.605,0,2957,3120,2400+,25
MagicalFlower,2019-08-22,1610,0.81,20,1317.9,1.33,0.694,0,1954,2048,1600-1900,344
MagicalFlower,2020-02-12,1984,2.69,29,1779.4,2.33,0.629,0,2039,2039,1900-2100,55
MagicalFlower,2020-12-30,2045,2.63,32,1846.6,1.67,0.587,0,2240,2238,1900-2100,195
MagicalFlower,2021-11-28,2308,3.75,36,1899.8,1.33,0.573,0,2423,2308,2100-2400,115
MagicalFlower,2022-10-07,2526,3.92,37,1913.4,0.67,0.571,0,2817,3025,2400+,291
NKheyuxiang,2022-10-02,2029,3.91,22,1248.5,2.67,0.786,0,2050,2102,1900-2100,21
NKheyuxiang,2022-11-12,2085,3.15,24,1295.6,3.0,0.804,0,2094,2102,1900-2100,9
NKheyuxiang,2022-12-30,1975,2.65,26,1289.3,2.0,0.816,0,2102,2151,1900-2100,127
NKheyuxiang,2023-06-24,2102,2.14,31,1490.9,0.0,0.695,0,2273,2273,2100-2400,171
0.1w33hw3,2023-11-03,1392,15.22,22,1189.2,1.67,0.672,0,1772,2016,1200-1400,380
0.1w33hw3,2023-12-23,1601,10.49,24,1198.4,2.67,0.672,0,1966,2148,1600-1900,365
0.1w33hw3,2024-02-17,1772,7.25,24,1247.6,1.67,0.668,0,2016,2148,1600-1900,244
0.1w33hw3,2024-04-30,1975,5.26,26,1280.0,1.0,0.643,0,2148,2148,1900-2100,173
0.1w33hw3,2024-08-30,2148,3.7,26,1299.4,0.33,0.652,0,2456,2505,2100-2400,308
zhaohaikun,2020-07-30,1556,0.91,21,1566.7,0.67,0.641,0,1814,1781,1400-1600,258
zhaohaikun,2021-01-28,1781,2.03,29,1413.1,0.33,0.607,0,1778,1835,1600-1900,-3
zhaohaikun,2021-06-20,1817,3.14,32,1432.7,2.33,0.565,0,2140,2098,1600-1900,323
zhaohaikun,2022-01-27,2094,4.14,35,1519.8,1.0,0.541,0,1988,2171,1900-2100,-106
zhaohaikun,2022-10-23,2237,4.51,35,1554.8,0.67,0.526,0,2374,2442,2100-2400,137
-XraY-,2011-05-06,1927,1.24,20,1465.9,0.67,0.679,0,1932,2014,1900-2100,5
-XraY-,2012-06-12,2166,1.93,30,1809.7,1.33,0.626,0,2185,2204,2100-2400,19
-XraY-,2013-10-15,2298,4.25,34,1822.1,0.33,0.569,0,2201,2331,2100-2400,-97
-XraY-,2015-07-22,2665,4.74,36,1879.5,1.67,0.58,0,2571,2698,2400+,-94
-XraY-,2016-04-15,2781,4.98,36,1902.2,2.0,0.585,0,2941,2698,2400+,160
mickeyjung,2023-02-28,1871,2.74,19,1344.4,1.67,0.756,0,2190,2405,1600-1900,319
mickeyjung,2023-04-20,2048,4.72,24,1537.0,4.0,0.643,0,2212,2375,1900-2100,164
mickeyjung,2023-07-11,2210,4.12,26,1563.6,2.67,0.641,0,2375,2459,2100-2400,165
mickeyjung,2023-11-07,2348,3.71,29,1611.2,1.33,0.646,0,2441,2592,2100-2400,93
mickeyjung,2024-03-30,2439,3.33,29,1624.5,1.0,0.628,0,2600,2557,2400+,161
415411,2024-10-27,2460,8.24,35,1906.5,0.33,0.583,0,2605,2483,2400+,145
415411,2024-12-28,2507,9.08,35,1923.7,0.67,0.581,0,2605,2483,2400+,98
415411,2025-04-05,2605,9.88,37,1929.0,0.0,0.591,0,2483,2360,2400+,-122
umbrella-leaf,2021-05-28,1391,2.84,26,1789.2,0.33,0.611,0,1708,1913,1200-1400,317
umbrella-leaf,2021-09-08,1708,3.31,28,1664.4,1.67,0.584,0,1913,2022,1600-1900,205
umbrella-leaf,2022-03-20,2022,5.15,33,1778.6,1.0,0.474,0,2125,2125,1900-2100,103
umbrella-leaf,2023-06-18,2491,5.69,34,2066.1,0.67,0.504,0,2426,2728,2400+,-65
wasa855,2019-07-14,1676,6.06,31,1384.1,0.33,0.565,0,1989,1938,1600-1900,313
wasa855,2019-08-18,1835,6.36,32,1398.1,1.0,0.571,0,2014,1928,1600-1900,179
wasa855,2019-09-14,2021,6.75,32,1433.6,1.33,0.573,0,2014,2253,1900-2100,-7
wasa855,2019-12-14,2014,7.69,32,1484.2,0.33,0.557,0,2253,2308,1900-2100,239
wasa855,2020-02-02,1938,8.63,34,1538.9,0.67,0.536,0,2308,2308,1900-2100,370
YocyCraft,2022-12-12,1640,2.71,26,1355.2,1.33,0.548,0,2234,2320,1600-1900,594
YocyCraft,2023-01-05,1969,5.04,36,1494.4,4.0,0.591,0,2349,2293,1900-2100,380
YocyCraft,2023-02-12,2009,8.54,37,1550.6,6.67,0.597,0,2436,2403,1900-2100,427
YocyCraft,2023-04-29,2412,14.47,38,1738.4,3.67,0.623,0,2403,2739,2400+,-9
YocyCraft,2023-09-18,2564,17.83,38,1795.2,1.33,0.604,0,2592,2547,2400+,28
antekb,2020-04-03,2107,0.73,25,1695.6,1.67,0.606,0,2130,2088,2100-2400,23
antekb,2020-11-01,2164,1.52,34,1931.0,1.0,0.611,0,2446,2443,2100-2400,282
antekb,2021-08-24,2443,1.75,34,1953.4,0.0,0.61,0,2487,2737,2400+,44
antekb,2021-12-29,2529,1.81,35,1929.5,1.33,0.607,0,2737,2807,2400+,208
antekb,2022-10-29,2610,1.67,35,1949.7,0.67,0.604,0,2535,2550,2400+,-75
adam01,2023-02-05,1525,2.61,24,1422.1,1.67,0.532,0,1672,1935,1400-1600,147
adam01,2023-07-29,1924,5.67,27,1578.2,2.33,0.564,0,2041,2016,1900-2100,117
adam01,2024-03-05,1988,9.25,35,2069.5,2.0,0.567,0,2042,2348,1900-2100,54
adam01,2024-11-09,2415,11.9,37,2114.7,1.33,0.515,0,2584,2507,2400+,169
adam01,2025-03-23,2534,12.09,37,2162.3,2.0,0.516,0,2543,2669,2400+,9
_l_l_,2023-05-08,1670,1.51,35,2021.1,0.0,0.557,0,2144,2021,1600-1900,474
_l_l_,2023-07-11,2198,1.8,35,2007.5,1.33,0.557,0,2021,2342,2100-2400,-177
_l_l_,2023-11-07,2021,2.33,37,1906.5,0.33,0.506,0,2342,2511,1900-2100,321
_l_l_,2024-02-29,2342,2.88,37,1822.4,0.67,0.493,0,2409,2434,2100-2400,67
uwi,2010-10-07,1938,3.45,26,1732.3,0.67,0.659,0,2051,2041,1900-2100,113
uwi,2012-08-31,2198,7.07,34,1755.7,1.67,0.582,0,2242,2320,2100-2400,44
uwi,2014-10-25,2515,7.74,36,1837.3,2.67,0.588,0,2570,2616,2400+,55
uwi,2017-05-11,2783,7.78,38,1871.5,3.0,0.6,0,2709,2700,2400+,-74
uwi,2019-06-07,2672,8.09,38,1877.1,1.67,0.601,0,2580,2612,2400+,-92
leinad2,2020-11-17,1913,2.25,24,1327.7,1.67,0.68,1,2230,2205,1900-2100,317
leinad2,2021-04-16,2229,4.37,34,1511.4,2.0,0.623,0,2218,2408,2100-2400,-11
leinad2,2023-09-30,2462,2.07,35,1578.8,1.33,0.636,0,2494,2537,2400+,32
leinad2,2024-10-27,2485,2.09,35,1599.1,1.33,0.635,0,2578,2563,2400+,93
leinad2,2025-04-05,2479,2.73,37,1687.5,1.67,0.624,0,2527,2812,2400+,48
Pyqe,2019-10-08,1787,4.49,27,1187.1,1.0,0.521,0,2047,2402,1600-1900,260
Pyqe,2020-03-07,2233,13.01,37,1559.3,2.33,0.566,0,2314,2479,2100-2400,81
Pyqe,2022-02-12,2791,17.68,37,1616.4,0.0,0.58,0,2775,2775,2400+,-16
Pyqe,2023-02-05,2717,15.89,37,1619.7,1.67,0.587,0,2804,2804,2400+,87
Pyqe,2024-04-06,2796,14.8,37,1634.0,0.67,0.583,0,2826,2774,2400+,30
familiarize,2024-04-30,2252,12.35,25,1694.9,1.67,0.673,0,2359,2359,2100-2400,107
gloria_mundi,2023-04-02,1708,3.53,23,1356.9,0.33,0.654,0,2086,2234,1600-1900,378
gloria_mundi,2023-10-22,2234,3.59,24,1363.2,0.67,0.654,0,2129,2242,2100-2400,-105
gloria_mundi,2024-03-30,2129,5.36,28,1456.2,0.33,0.641,0,2375,2516,2100-2400,246
gloria_mundi,2024-07-28,2481,6.55,31,1574.2,1.33,0.627,0,2598,2804,2400+,117
gloria_mundi,2025-01-20,2771,6.84,34,1633.0,0.67,0.635,0,2756,2769,2400+,-15
AmirAli-Asgari,2022-03-08,1261,3.64,20,1139.2,1.67,0.63,0,1762,1877,1200-1400,501
AmirAli-Asgari,2022-07-15,1833,6.35,26,1217.0,5.33,0.634,0,1975,2230,1600-1900,142
AmirAli-Asgari,2022-10-29,1931,10.2,33,1411.1,5.0,0.595,0,2156,2241,1900-2100,225
AmirAli-Asgari,2023-03-31,2167,11.49,36,1566.3,1.67,0.584,0,2362,2536,2100-2400,195
AmirAli-Asgari,2023-12-30,2510,12.15,36,1675.3,1.67,0.48,0,2447,2472,2400+,-63
A_G,2021-09-20,1608,17.92,27,1565.8,1.67,0.674,0,2242,2404,1600-1900,634
A_G,2022-03-24,2447,26.96,35,1868.1,2.33,0.567,0,2682,2564,2400+,235
A_G,2022-11-20,2847,31.0,37,1862.2,1.33,0.564,0,2757,3279,2400+,-90
A_G,2023-07-29,3077,26.66,37,1876.9,1.33,0.569,0,3018,3045,2400+,-59
A_G,2024-05-25,3044,21.77,37,1880.3,1.33,0.567,0,2797,2904,2400+,-247
foammm,2022-01-22,1523,3.42,29,1550.4,1.67,0.629,0,1489,1574,1400-1600,-34
foammm,2022-02-20,1460,3.82,29,1546.3,2.67,0.599,0,1416,1843,1400-1600,-44
foammm,2022-05-08,1489,3.66,29,1496.6,1.33,0.568,0,1843,2257,1400-1600,354
foammm,2022-07-31,1877,3.89,29,1496.9,1.0,0.555,0,2257,2176,1600-1900,380
foammm,2022-09-02,1843,4.04,31,1486.4,1.67,0.562,0,2291,2065,1600-1900,448
998batrr,2017-11-17,1346,7.36,17,1127.8,1.67,0.504,1,1854,2173,1200-1400,508
998batrr,2018-02-08,1852,10.24,27,1475.2,5.0,0.52,0,2084,2197,1600-1900,232
998batrr,2018-05-14,2084,9.51,31,1580.7,4.67,0.543,0,2257,2605,1900-2100,173
998batrr,2018-10-19,2418,12.31,35,1753.2,2.67,0.559,0,2605,2664,2400+,187
Isoeasy,2019-10-26,2157,2.89,28,2181.1,1.67,0.587,0,2236,2402,2100-2400,79
Isoeasy,2020-02-09,2321,4.06,32,2307.4,3.33,0.609,0,2402,2299,2100-2400,81
Isoeasy,2020-07-04,2386,4.04,32,2288.8,1.33,0.617,0,2507,2682,2100-2400,121
Isoeasy,2020-11-02,2481,5.55,34,2553.4,3.0,0.621,0,2598,2553,2400+,117
Isoeasy,2021-04-16,2552,5.02,35,2507.3,1.67,0.591,0,2603,2603,2400+,51
crazyilian,2019-02-17,1557,0.74,13,1092.3,0.33,0.658,0,1640,1676,1400-1600,83
crazyilian,2019-10-26,1725,1.32,25,1261.1,1.33,0.661,0,1818,1919,1600-1900,93
crazyilian,2020-04-03,2017,2.0,30,1309.3,3.0,0.576,0,2197,2272,1900-2100,180
crazyilian,2020-08-12,2172,2.42,31,1357.7,2.67,0.557,1,2117,2226,2100-2400,-55
crazyilian,2021-12-29,2197,2.05,33,1402.7,0.33,0.573,0,2254,2254,2100-2400,57
dario2994,2017-10-01,2410,0.77,30,1865.4,1.0,0.57,0,2614,2614,2400+,204
dario2994,2019-03-31,2434,1.62,34,1878.3,1.0,0.551,0,2507,2547,2400+,73
