handle,snapshot_date,current_rating,solve_rate_per_week,tag_diversity,avg_problem_rating,contest_frequency,consistency_score,weak_tag_count,rating_volatility,recent_performance,total_ac_count,label_3m,label_6m
WhySoSerious16,2024-11-09,1440,66.04,34,1292.3,4.33,0.628,0,80.3,29.2,652,1787,1694
WhySoSerious16,2024-12-20,1616,60.42,35,1340.0,6.67,0.624,0,68.5,-18.8,950,1775,1694
WhySoSerious16,2025-02-28,1715,51.89,37,1420.7,4.33,0.622,0,65.9,15.8,1335,1694,1807
WhySoSerious16,2025-08-26,1957,32.63,37,1449.0,0.67,0.604,0,69.0,32.6,1674,1541,1592
bstiat.,2022-04-17,1193,0.8,26,1777.3,1.33,0.673,0,141.1,238.6,44,1511,1459
bstiat.,2022-04-21,1266,1.06,26,1584.7,2.0,0.504,0,150.9,107.8,59,1511,1459
bstiat.,2022-05-13,1389,1.11,26,1564.6,2.33,0.516,0,143.4,70.4,65,1481,1693
bstiat.,2022-05-22,1495,1.28,26,1513.0,3.0,0.527,0,102.1,58.6,77,1481,1685
bstiat.,2022-06-18,1377,1.35,26,1536.0,3.33,0.534,0,65.9,1.4,86,1481,1685
pseuda,2016-05-17,1296,0.42,12,1150.0,0.67,0.741,0,586.6,259.2,14,1312,1298
pseuda,2017-01-06,1482,1.35,21,1173.6,3.67,0.628,0,60.4,15.6,91,1347,1665
pseuda,2017-09-01,1692,1.74,25,1247.7,1.67,0.63,0,34.2,6.6,176,1638,1897
pseuda,2018-11-26,1800,1.69,28,1353.3,1.0,0.622,0,59.0,5.6,280,1768,1732
pseuda,2019-08-05,1986,2.39,33,1485.8,2.0,0.594,0,64.3,47.0,482,2114,2026
xingtiankai2023,2025-12-19,1720,0.59,23,1368.3,1.67,0.58,0,162.2,344.0,41,2112,1882
xingtiankai2023,2026-01-17,1864,1.11,24,1561.0,3.0,0.58,0,196.3,53.2,82,2001,1928
xingtiankai2023,2026-02-21,1874,1.58,27,1648.0,3.67,0.573,0,96.6,-1.2,125,1815,1928
xingtiankai2023,2026-03-08,2045,1.8,30,1625.3,4.33,0.584,0,65.0,51.6,146,1753,1928
xingtiankai2023,2026-03-29,1996,2.04,32,1616.9,4.33,0.588,0,68.1,2.4,172,1928,1928
Hori,2023-04-29,1388,2.77,20,1133.3,1.67,0.7,1,183.3,277.6,19,1799,1790
Hori,2023-09-10,1799,1.73,28,1150.0,1.33,0.756,1,98.6,-7.4,45,1887,1740
Hori,2023-12-09,1887,1.93,28,1160.8,2.33,0.785,1,47.4,9.6,75,1740,1737
Hori,2024-03-30,1740,2.99,31,1525.3,1.33,0.682,1,38.7,-2.6,164,1943,1963
Hori,2024-10-14,1963,5.24,34,1535.5,0.0,0.487,0,80.4,23.0,435,1897,1942
nooooob_IbRaHiM2,2023-08-15,1184,2.17,14,1066.7,1.67,0.637,0,103.3,236.8,27,1472,1471
nooooob_IbRaHiM2,2023-11-19,1472,16.85,31,1265.8,3.33,0.243,0,56.9,23.2,441,1490,1633
nooooob_IbRaHiM2,2024-02-15,1471,17.68,31,1241.3,3.67,0.223,0,48.1,26.8,685,1633,1555
nooooob_IbRaHiM2,2024-04-27,1565,18.01,34,1276.2,4.0,0.228,1,42.0,23.8,883,1543,1459
nooooob_IbRaHiM2,2024-07-20,1546,18.93,37,1309.0,3.67,0.246,0,66.6,17.8,1155,1525,1617
01eg,2019-12-15,1355,0.84,11,1041.7,1.0,0.71,0,599.7,271.0,12,1472,1489
01eg,2020-10-11,1575,1.43,25,1207.8,2.33,0.607,0,42.5,13.2,82,1961,1802
01eg,2021-05-30,1751,2.0,31,1271.1,2.0,0.634,0,59.9,-14.2,181,1677,1944
01eg,2021-08-01,1865,2.63,34,1326.4,4.67,0.64,0,85.1,-13.2,261,1866,1835
01eg,2021-11-23,1866,2.83,35,1351.5,3.67,0.647,0,67.7,16.4,327,1815,1689
I_will_AKIOI,2024-02-06,1310,6.81,22,1168.0,1.67,0.6,0,112.4,262.0,75,1542,1566
I_will_AKIOI,2024-03-22,1589,11.23,28,1196.9,4.33,0.496,0,30.9,23.2,196,1523,1631
I_will_AKIOI,2024-07-07,1523,11.98,31,1295.7,2.67,0.52,0,43.2,-8.6,392,1593,1782
I_will_AKIOI,2024-08-11,1584,14.44,31,1329.8,4.67,0.52,0,47.9,1.8,545,1594,1688
I_will_AKIOI,2024-11-23,1668,11.77,31,1342.6,2.33,0.528,0,58.0,7.4,619,1641,1890
T_Danh,2025-01-17,1036,4.14,20,1255.6,1.0,0.557,0,123.7,207.2,61,1486,1616
T_Danh,2025-02-28,1148,5.21,25,1209.1,4.67,0.595,0,25.7,0.6,108,1416,1635
T_Danh,2025-04-28,1322,6.0,28,1300.0,6.33,0.598,0,70.3,-28.6,175,1770,1551
T_Danh,2025-06-17,1490,6.39,31,1339.1,6.67,0.609,0,51.8,14.8,232,1681,1551
T_Danh,2025-09-15,1607,6.23,31,1342.9,4.0,0.606,0,76.6,-24.2,306,1551,1608
astilate,2023-05-08,1504,0.11,19,1220.0,0.67,0.648,0,569.3,300.8,25,1612,1817
astilate,2023-08-15,1586,0.48,24,1307.4,3.33,0.685,0,41.4,-13.2,114,1817,1783
astilate,2023-12-30,1851,0.69,27,1282.9,1.67,0.68,0,25.3,27.8,178,1859,1749
astilate,2024-08-04,1749,0.92,30,1298.5,0.33,0.644,0,53.4,-22.0,268,1988,2047
astilate,2025-03-10,2047,1.29,32,1330.4,0.0,0.636,0,45.6,25.4,415,2093,1951
igba,2018-08-03,1474,2.57,25,1310.5,1.67,0.551,0,547.6,294.8,88,1572,1658
igba,2018-09-21,1533,4.09,29,1458.5,3.33,0.558,0,44.2,-7.4,169,1542,1582
igba,2019-01-23,1561,3.93,30,1444.4,1.67,0.571,0,35.8,-2.2,232,1769,1709
igba,2019-04-22,1764,7.56,32,1585.1,2.67,0.571,0,52.1,24.8,542,1709,1795
igba,2019-06-07,1776,8.52,32,1588.7,4.0,0.585,0,27.0,-1.6,667,1810,1892
AnAverageElectrician,2024-03-01,1357,0.34,23,1080.0,1.67,0.543,0,186.1,271.4,45,1509,1839
AnAverageElectrician,2024-06-06,1612,1.11,30,1237.4,3.33,0.565,0,75.5,20.6,163,1839,1719
AnAverageElectrician,2024-11-01,1753,1.59,30,1247.7,1.33,0.585,0,43.3,-16.8,267,1838,2001
AnAverageElectrician,2025-06-23,2090,1.83,30,1273.6,1.0,0.59,0,69.7,50.4,369,1919,1866
AnAverageElectrician,2025-10-19,1874,1.93,30,1280.6,2.67,0.595,0,49.6,-28.0,422,1911,1847
Marslai24,2020-09-12,1149,1.97,18,1022.2,1.67,0.699,0,124.3,229.8,36,1184,1305
Marslai24,2021-02-07,1201,2.58,22,1052.5,3.33,0.627,0,74.4,-5.0,102,1431,1627
Marslai24,2021-04-21,1545,4.77,30,1153.2,7.0,0.601,0,65.0,-5.8,238,1673,1737
Marslai24,2021-08-15,1656,6.71,34,1334.4,4.0,0.599,0,37.9,0.4,446,1631,1936
Marslai24,2021-12-01,1725,8.21,37,1409.2,4.67,0.583,0,72.6,28.0,672,2068,1896
bezdelnick,2023-11-03,1230,0.92,15,927.8,1.67,0.71,1,98.2,246.0,18,1654,1593
bezdelnick,2023-12-24,1569,1.52,22,1061.0,3.33,0.696,0,102.3,46.0,41,1728,1604
bezdelnick,2024-02-23,1745,2.58,28,1303.3,3.0,0.632,0,61.3,28.6,92,1593,1527
bezdelnick,2024-04-12,1779,2.98,31,1352.4,3.0,0.635,0,60.6,-6.6,127,1564,1699
bezdelnick,2024-08-25,1527,3.15,34,1385.5,0.67,0.602,0,60.2,-43.0,195,1634,1870
m4ushold,2024-08-25,1435,17.21,22,1011.8,1.67,0.493,0,173.0,287.0,136,1609,1676
whb569,2024-10-26,1200,9.63,23,1158.8,1.67,0.607,0,176.9,240.0,51,1585,1573
whb569,2024-11-10,1399,8.86,24,1136.4,3.67,0.628,0,103.2,16.6,66,1569,1566
whb569,2024-12-08,1468,10.23,27,1192.3,5.67,0.599,0,53.7,11.8,117,1481,1585
whb569,2025-01-26,1585,9.27,30,1184.2,5.0,0.61,0,55.6,26.2,171,1573,1582
whb569,2025-04-05,1531,9.54,33,1197.3,2.67,0.607,0,73.0,6.2,270,1585,1866
Floating_Duck,2022-03-04,1432,0.44,15,933.3,0.0,0.833,0,112.3,286.4,15,1506,1633
Floating_Duck,2022-03-11,1464,0.65,16,1026.1,0.67,0.747,0,154.7,135.6,23,1506,1633
Floating_Duck,2022-04-22,1435,0.7,16,1065.5,1.33,0.736,0,166.6,43.0,29,1565,1633
Floating_Duck,2022-07-18,1506,0.76,21,1114.6,0.67,0.66,0,112.9,10.6,41,1633,1633
TheSensei,2024-05-30,1454,20.03,25,1281.3,1.67,0.668,0,156.8,290.8,75,1457,1552
TheSensei,2024-07-15,1485,22.0,27,1348.5,6.0,0.61,0,50.5,19.0,227,1670,1660
TheSensei,2024-08-25,1442,22.51,29,1374.5,8.67,0.629,0,63.4,-4.0,364,1552,1764
TheSensei,2024-10-26,1495,19.1,31,1377.2,7.0,0.626,0,55.8,-30.8,478,1716,1812
TheSensei,2024-12-19,1590,16.4,31,1365.7,7.0,0.627,0,88.0,7.6,537,1761,1812
beta_dust,2020-04-15,1397,0.83,14,1114.3,0.67,0.684,0,563.2,279.4,14,1496,1566
beta_dust,2020-07-19,1496,1.97,22,1206.7,3.33,0.684,0,53.0,-36.2,60,1566,1602
beta_dust,2021-02-18,1683,2.15,27,1304.6,2.0,0.673,0,53.0,27.6,131,1775,1862
beta_dust,2021-04-29,1646,3.0,28,1387.4,4.0,0.654,0,61.0,7.6,213,1856,1787
beta_dust,2021-07-25,1882,3.26,31,1420.5,3.67,0.646,0,100.5,32.6,272,1704,1915
likesunbaibai,2020-12-28,1222,6.13,25,1296.5,1.67,0.627,0,139.3,244.4,58,1586,1690
likesunbaibai,2020-12-30,1411,6.57,27,1285.7,2.0,0.621,0,128.8,190.8,64,1586,1690
likesunbaibai,2021-01-05,1473,6.42,27,1285.1,2.33,0.623,0,133.8,145.6,68,1586,1690
likesunbaibai,2021-02-28,1504,4.86,27,1379.5,1.33,0.619,0,138.5,108.6,89,1690,1690
Bliznetc,2019-12-19,1032,5.1,12,1018.8,1.67,0.681,0,582.6,206.4,16,1200,1295
Bliznetc,2020-04-10,1302,5.45,23,1104.9,7.67,0.677,0,58.4,41.6,105,1290,1577
Bliznetc,2020-08-16,1529,7.77,27,1214.7,6.67,0.614,0,85.4,27.0,292,1350,1556
Bliznetc,2021-01-28,1651,7.85,33,1226.2,5.33,0.616,0,43.4,7.0,480,1704,1775
Bliznetc,2021-07-30,1758,8.49,34,1339.7,3.67,0.595,0,66.3,4.0,741,1699,1731
Porky623,2021-03-25,1535,0.81,27,1610.6,1.33,0.598,0,651.5,307.0,95,1923,1923
ctzm,2024-07-11,1463,2.83,17,1064.0,1.67,0.642,0,120.7,292.6,25,1550,1690
ctzm,2024-10-24,1550,1.76,22,1169.0,0.33,0.609,0,170.2,39.8,42,1631,1658
ctzm,2024-12-22,1569,2.11,25,1225.4,1.33,0.59,0,136.4,21.2,68,1648,1774
ctzm,2025-01-20,1713,2.22,25,1228.9,2.67,0.595,0,95.4,46.8,81,1658,1843
ctzm,2025-05-05,1658,3.01,30,1346.3,1.0,0.575,0,73.5,-6.4,155,1802,1849
plAtEaUpUs,2022-01-22,980,3.79,17,964.0,1.67,0.668,0,130.3,196.0,25,1473,1614
plAtEaUpUs,2022-07-18,1532,13.49,33,1319.9,3.0,0.586,0,65.7,15.0,430,1641,1771
plAtEaUpUs,2023-01-03,1695,15.87,37,1470.9,4.67,0.605,0,76.8,32.8,889,1874,1922
plAtEaUpUs,2023-08-17,2001,13.83,37,1537.5,2.0,0.598,0,69.8,17.6,1221,1905,1954
plAtEaUpUs,2024-04-30,1996,11.97,38,1584.3,3.33,0.599,0,43.4,11.2,1496,1936,1852
Black_Lung_Morgan,2024-10-20,1060,1.43,13,800.0,1.67,0.743,0,103.5,212.0,10,968,968
Black_Lung_Morgan,2024-12-03,1046,1.43,17,873.7,3.67,0.746,1,110.9,0.2,19,968,942
Black_Lung_Morgan,2025-08-26,917,0.58,19,910.0,0.67,0.679,1,57.9,-24.6,30,1172,1644
Black_Lung_Morgan,2025-10-24,1132,1.14,22,1017.6,2.33,0.653,1,66.9,10.0,68,1604,1644
Black_Lung_Morgan,2025-11-28,1172,1.87,25,1133.1,3.33,0.631,0,67.3,17.8,121,1644,1661
NaturalSelection,2023-04-27,1477,1.29,19,1182.6,1.67,0.624,0,137.2,295.4,51,1623,1718
NaturalSelection,2023-05-05,1423,1.4,19,1184.6,1.67,0.613,0,189.8,123.0,57,1605,1718
NaturalSelection,2023-05-19,1446,1.71,21,1148.5,2.33,0.613,0,187.8,17.4,73,1615,1718
NaturalSelection,2023-06-04,1390,1.78,22,1140.0,3.0,0.623,0,139.5,-25.8,80,1615,1724
NaturalSelection,2023-06-24,1601,1.88,23,1130.6,3.0,0.636,0,102.0,20.6,90,1692,1724
durduryu,2024-07-18,1261,0.42,16,1063.2,1.0,0.661,0,120.2,252.2,19,1759,1770
durduryu,2024-11-30,1809,1.07,25,1356.1,1.0,0.662,0,77.4,45.6,69,1871,1800
durduryu,2025-03-22,1914,1.37,29,1416.3,2.0,0.659,0,46.8,31.0,110,1719,1950
durduryu,2025-05-11,1782,2.13,31,1450.6,4.67,0.641,0,36.9,-17.6,186,1894,1854
durduryu,2025-07-06,1895,2.73,32,1449.8,4.0,0.641,0,55.9,19.0,261,1792,1953
1-1-1,2022-05-13,1204,1.78,13,925.0,1.67,0.75,0,135.5,240.8,12,1580,1379
1-1-1,2022-07-21,1416,4.76,27,1006.3,8.0,0.713,2,64.8,-8.4,79,1408,1730
1-1-1,2024-06-16,1817,2.92,31,1156.2,3.0,0.675,0,44.9,-3.4,339,1759,1814
1-1-1,2024-10-27,1698,3.45,33,1222.1,4.33,0.653,0,51.4,-30.6,466,1761,1824
VitaliiV,2023-10-28,938,5.09,13,922.2,1.67,0.68,0,104.3,187.6,21,1168,1506
VitaliiV,2024-01-27,1168,10.1,28,1059.1,5.33,0.572,0,49.9,-12.4,173,1506,1661
VitaliiV,2024-04-06,1521,13.71,31,1169.7,6.67,0.567,0,84.2,4.2,372,1608,1661
VitaliiV,2024-06-16,1431,15.12,35,1212.6,6.67,0.564,0,58.9,-9.4,563,1661,1661
VitaliiV,2025-05-24,1674,11.43,36,1285.1,3.67,0.572,0,57.5,-15.2,984,1605,1921
ecubic,2025-12-23,1500,4.84,15,1157.1,1.67,0.758,0,146.1,300.0,21,1747,1921
ecubic,2026-01-12,1576,4.31,22,1151.6,2.33,0.682,1,173.2,124.0,31,1930,1921
ecubic,2026-02-08,1706,3.63,22,1182.5,3.0,0.699,1,166.6,73.6,40,1828,1921
ecubic,2026-02-23,1882,4.17,26,1234.5,3.33,0.717,0,130.8,58.6,55,1888,1921
ecubic,2026-03-08,1752,3.99,27,1228.3,3.33,0.713,0,83.4,22.8,60,1888,1921
wangyueheng123,2026-03-21,1573,2.43,33,1859.8,1.0,0.531,0,204.9,314.6,215,1921,1921
EP11LU,2023-11-03,1019,11.48,31,1466.8,1.33,0.59,0,116.5,203.8,387,1479,1701
EP11LU,2024-01-27,1325,16.18,37,1589.6,3.33,0.562,0,87.2,18.8,742,1622,1645
EP11LU,2024-03-01,1495,21.49,37,1650.6,5.67,0.562,0,63.8,14.2,1090,1808,1769
EP11LU,2024-05-30,1701,23.85,37,1689.9,3.0,0.563,0,74.5,6.0,1516,1769,2046
EP11LU,2024-07-18,1675,25.37,37,1671.1,4.0,0.565,0,70.1,-46.0,1790,1886,2046
Fox-516,2021-07-03,1756,0.56,16,1308.0,0.0,0.643,0,605.3,23.0,36,1637,1637
Fox-516,2021-07-30,1574,0.6,16,1313.3,0.33,0.674,0,584.5,-24.6,41,1637,1637
Fox-516,2022-07-24,1637,0.82,20,1313.2,0.0,0.634,0,521.7,-20.2,98,1930,1900
SavageFighter001,2022-12-27,1434,0.77,21,1204.8,1.67,0.754,0,166.4,286.8,21,1583,1639
SavageFighter001,2023-04-09,1583,1.03,23,1174.4,1.0,0.737,0,105.6,27.8,43,1625,1635
SavageFighter001,2023-06-12,1598,1.33,25,1158.8,2.33,0.756,0,51.4,17.8,68,1635,1635
SavageFighter001,2023-07-16,1599,1.66,25,1180.6,4.33,0.73,0,47.3,-22.8,93,1635,1660
SavageFighter001,2024-01-06,1791,1.41,27,1165.8,1.0,0.729,0,57.6,33.4,114,1878,1920
heyuzhen,2026-01-23,1569,2.19,32,2287.8,1.0,0.516,0,157.1,313.8,287,1911,1920
weixiaog222,2025-03-10,1236,26.54,27,1344.5,1.67,0.573,0,146.7,247.2,110,1498,1620
weixiaog222,2025-03-29,1348,28.45,29,1404.1,2.33,0.581,0,151.2,107.0,195,1498,1631
weixiaog222,2025-07-17,1498,17.77,31,1488.9,0.0,0.573,0,145.5,56.4,401,1658,1658
weixiaog222,2025-07-22,1437,18.38,31,1493.0,0.67,0.579,0,126.9,31.4,428,1658,1658
weixiaog222,2025-07-31,1444,19.25,31,1503.7,1.33,0.587,0,76.0,17.6,473,1658,1658
Qazall,2022-10-16,1039,9.55,21,903.2,1.33,0.458,0,79.9,207.8,105,894,894
Qazall,2023-05-28,1108,7.7,27,1244.9,0.67,0.51,0,85.5,16.8,331,1387,1631
Qazall,2023-07-27,1342,8.03,27,1302.0,3.33,0.52,0,75.0,-3.6,414,1683,1646
Qazall,2023-09-11,1490,9.91,30,1351.0,4.67,0.507,0,64.2,8.6,576,1726,1725
Qazall,2023-11-03,1593,10.32,32,1372.4,5.0,0.519,0,75.5,-36.0,678,1646,1933
_FM,2024-09-20,1302,2.36,27,1167.6,1.0,0.593,0,124.4,260.4,107,1451,1546
_FM,2025-01-17,1451,2.7,29,1220.8,0.0,0.583,0,139.2,130.2,168,1546,1698
jasmin_studer,2022-10-15,1597,1.25,26,1348.4,1.33,0.593,0,142.0,72.0,101,1628,1679
jasmin_studer,2023-01-08,1683,1.25,28,1326.4,1.67,0.607,0,59.2,17.2,116,1679,1679
jasmin_studer,2024-04-06,1738,1.16,29,1405.8,0.67,0.6,0,62.0,11.0,183,1687,1901
jasmin_studer,2024-06-09,1562,1.26,29,1403.0,2.0,0.608,0,68.3,-35.2,211,1940,2134
nuistlmy,2021-09-05,1141,2.77,20,1478.4,1.67,0.645,0,144.0,228.2,44,1456,1383
nuistlmy,2021-09-08,1166,2.76,20,1460.5,2.0,0.641,0,151.7,140.4,45,1456,1383
nuistlmy,2021-09-28,1116,4.48,23,1700.0,2.33,0.629,0,164.4,75.0,86,1383,1383
Bleuewoosh,2023-07-21,975,5.69,22,994.0,1.67,0.606,0,134.6,195.0,100,738,896
Bleuewoosh,2024-02-11,949,5.17,25,1020.7,1.67,0.58,0,62.6,30.4,242,1114,1247
Bleuewoosh,2024-04-08,1032,6.42,26,1092.9,5.33,0.58,1,43.4,-16.2,353,1396,1146
Bleuewoosh,2024-06-11,1236,7.44,28,1090.1,5.0,0.575,1,54.2,40.4,477,1247,1462
Bleuewoosh,2024-09-27,1212,8.31,31,1179.5,3.0,0.577,1,57.0,-24.2,661,1571,1631
JatinSai,2024-11-15,1235,28.29,29,1120.9,1.67,0.541,0,131.1,247.0,412,1106,1317
JatinSai,2025-03-25,1210,25.07,34,1162.3,1.33,0.546,0,88.3,1.6,831,1343,1511
JatinSai,2025-06-23,1386,26.8,35,1153.8,2.33,0.556,0,43.2,17.0,1233,1482,1467
JatinSai,2025-09-07,1403,25.47,35,1171.8,3.33,0.552,0,46.4,2.0,1448,1424,1534
JatinSai,2025-10-19,1546,24.77,35,1173.6,3.67,0.549,0,37.8,31.4,1557,1588,1820
abacaba4613,2024-05-30,1711,2.02,18,1204.5,1.67,0.711,0,215.3,342.2,22,1518,1806
abacaba4613,2024-08-25,1494,1.76,22,1141.5,1.67,0.709,0,250.3,-43.4,41,1806,1761
abacaba4613,2024-09-29,1787,2.16,25,1186.9,2.33,0.722,0,73.7,58.6,61,1775,1761
abacaba4613,2025-01-20,1775,2.68,29,1195.1,1.0,0.657,0,53.6,-2.4,119,1761,1873
abacaba4613,2025-06-12,1804,2.33,34,1226.4,0.67,0.674,1,45.6,5.8,151,1967,1906
maximus2606,2025-04-24,1415,0.43,24,1120.7,0.33,0.697,0,181.6,283.0,36,1906,1906
maximus2606,2025-04-28,1520,0.49,24,1154.3,0.67,0.679,0,178.5,189.4,42,1906,1906
maximus2606,2025-05-11,1615,0.53,24,1161.5,1.0,0.689,0,174.3,124.0,46,1906,1906
maximus2606,2025-06-12,1692,0.57,25,1231.1,1.33,0.66,0,170.8,111.6,52,1906,1906
maximus2606,2025-06-15,1785,0.61,25,1251.0,1.67,0.668,0,165.3,101.2,56,1906,1906
spaesk,2019-01-22,1352,4.07,11,932.4,1.67,0.54,0,572.2,270.4,34,1415,1409
spaesk,2019-04-06,1389,7.88,27,1103.4,3.33,0.569,0,36.6,6.8,149,1431,1630
spaesk,2019-05-26,1541,11.77,31,1184.0,4.67,0.569,0,32.0,27.6,307,1485,1662
spaesk,2019-06-30,1473,16.74,34,1223.5,6.0,0.572,0,53.7,-16.8,520,1647,1662
spaesk,2019-08-25,1485,17.38,35,1258.6,5.67,0.582,0,31.2,6.0,679,1662,1702
Dimozavr,2024-08-13,1375,0.41,22,978.9,0.0,0.674,2,92.2,275.0,60,1444,1880
Dimozavr,2025-01-04,1606,0.5,27,1027.8,0.33,0.687,1,146.2,46.2,82,1934,1940
Dimozavr,2025-02-02,1927,0.59,28,1072.2,2.0,0.701,1,74.4,64.2,100,2058,1912
Dimozavr,2025-06-03,2028,0.71,30,1162.3,0.67,0.701,1,63.2,20.2,133,2014,2053
Dimozavr,2025-08-26,1837,0.8,31,1197.4,1.67,0.695,1,65.6,-38.2,159,2053,2000
SMOKEandALCOHOL,2026-04-13,1513,7.68,27,1254.5,1.67,0.611,0,172.9,302.6,33,1917,1917
hiromi_ayase,2016-06-02,1620,0.75,19,1365.4,1.0,0.629,0,564.0,324.0,26,1722,1744
hiromi_ayase,2016-10-08,1660,1.17,24,1296.8,2.0,0.68,0,56.9,19.0,62,1735,1720
hiromi_ayase,2017-05-04,1720,1.15,24,1296.8,1.33,0.695,0,55.0,-3.0,95,1708,1955
hiromi_ayase,2018-02-14,1933,1.2,28,1345.3,1.0,0.689,0,69.0,20.2,148,1839,1903
hiromi_ayase,2018-08-28,1903,1.37,28,1356.0,1.0,0.672,0,103.1,12.8,207,1887,1878
orzkeyRguest,2023-07-25,1006,1.97,21,1076.4,1.33,0.618,0,122.2,201.2,57,945,1168
orzkeyRguest,2023-10-22,990,2.14,23,1086.2,3.33,0.631,0,67.4,0.4,89,1168,1572
orzkeyRguest,2023-12-28,1174,4.77,24,1193.8,3.67,0.62,0,30.3,18.4,244,1556,1356
orzkeyRguest,2024-02-18,1434,5.57,26,1228.2,4.67,0.619,0,83.4,50.2,326,1661,1615
orzkeyRguest,2024-04-21,1572,6.69,30,1266.7,5.33,0.62,0,48.5,35.8,452,1508,1638
yash_karakoti,2022-05-10,1219,6.7,31,1075.4,7.0,0.605,0,58.1,-30.6,200,1393,1630
yash_karakoti,2022-08-20,1424,10.67,34,1184.6,7.33,0.602,0,44.7,16.2,474,1570,1660
yash_karakoti,2022-12-19,1587,12.7,34,1270.1,7.0,0.608,0,58.4,6.2,784,1628,1796
yash_karakoti,2023-07-29,1682,12.06,36,1307.0,2.33,0.602,0,51.4,-16.2,1127,1714,1529
IZHNA,2021-05-05,930,3.93,17,872.7,1.67,0.392,0,130.7,186.0,77,1054,1291
IZHNA,2021-10-10,1155,2.64,21,900.0,1.67,0.381,0,78.6,39.4,111,1366,1447
IZHNA,2022-05-10,1394,2.66,25,987.0,2.0,0.434,0,86.4,-10.6,193,1649,1485
IZHNA,2022-12-12,1484,4.1,28,1124.0,2.0,0.489,0,63.6,-26.2,423,1529,1469
IZHNA,2024-02-29,1776,5.14,33,1275.9,0.33,0.521,0,67.2,73.8,857,1707,1851
_blast,2020-03-23,1797,8.73,23,1494.3,1.67,0.59,0,530.3,359.4,35,1741,1698
_blast,2020-04-03,1674,8.96,24,1485.1,2.0,0.648,0,516.4,52.0,50,1698,1698
_blast,2020-04-08,1736,8.74,24,1492.3,2.33,0.643,0,484.1,35.4,55,1698,1630
_blast,2020-04-10,1821,8.66,24,1479.6,2.67,0.641,0,456.0,19.4,57,1698,1630
_blast,2020-04-12,1753,8.89,24,1489.7,3.0,0.649,0,439.9,4.2,61,1698,1630
ibraevdmitriy,2018-01-31,1480,1.97,22,1022.4,1.67,0.483,0,554.0,296.0,62,1455,1768
ibraevdmitriy,2018-05-18,1441,2.77,25,1176.9,4.67,0.511,0,81.6,19.6,129,1869,1936
ibraevdmitriy,2018-09-02,1839,3.9,27,1280.6,4.67,0.541,0,70.7,48.8,242,1947,2019
ibraevdmitriy,2019-02-07,2021,4.81,32,1328.9,2.33,0.564,0,67.8,14.8,407,2034,2148
ibraevdmitriy,2020-06-18,2321,6.21,37,1456.2,0.67,0.56,0,59.3,46.2,967,2322,2322
sirenevyimai,2026-02-15,1339,2.17,20,1233.3,1.67,0.648,0,208.0,267.8,27,1804,1916
TimVen74,2021-11-25,984,0.45,13,918.8,1.0,0.745,0,137.2,196.8,16,1068,1364
TimVen74,2022-01-27,1007,0.74,16,1072.4,1.67,0.657,0,141.5,8.8,33,1303,1443
TimVen74,2022-03-24,1068,0.86,18,1046.3,2.0,0.648,0,40.4,14.8,45,1364,1443
TimVen74,2022-04-21,1294,1.08,21,1052.6,3.0,0.585,0,40.2,51.2,61,1443,1443
TimVen74,2022-05-23,1317,1.23,22,1026.8,2.67,0.599,0,46.5,17.2,75,1443,1463
deepesh_13,2021-12-29,859,2.9,17,905.9,1.67,0.66,0,129.5,171.8,51,1309,1516
deepesh_13,2022-03-31,1309,3.58,24,1005.5,2.33,0.648,0,78.8,27.0,110,1516,1487
deepesh_13,2022-05-22,1245,4.83,26,1074.5,4.0,0.62,0,64.0,-7.0,184,1487,1578
deepesh_13,2022-07-08,1513,5.82,27,1098.1,4.33,0.628,0,42.3,30.8,261,1493,1660
deepesh_13,2022-12-15,1592,4.81,28,1145.1,1.67,0.634,0,37.4,21.0,326,1684,1880
parsajokar,2023-07-16,1192,1.98,26,1230.6,0.67,0.575,0,116.7,238.4,62,1278,1473
parsajokar,2023-10-08,1198,3.33,27,1530.6,1.67,0.572,0,146.3,1.2,144,1419,1603
parsajokar,2023-11-26,1428,4.29,28,1497.2,2.33,0.575,0,33.4,46.0,216,1456,1643
parsajokar,2023-12-23,1449,4.52,33,1488.5,3.33,0.582,0,36.3,4.2,245,1603,1643
parsajokar,2024-02-11,1486,4.88,34,1493.5,4.0,0.565,0,34.1,7.4,299,1643,1680
Codesmith28,2023-04-04,927,6.14,18,939.3,1.67,0.576,0,107.6,185.4,89,907,907
Codesmith28,2024-01-06,962,4.85,24,911.1,0.67,0.554,0,124.0,7.0,262,1240,1240
Codesmith28,2024-08-10,1186,3.97,26,947.3,0.33,0.564,0,65.0,44.8,338,1255,1262
Codesmith28,2024-09-14,1307,4.21,29,959.4,2.0,0.56,0,64.3,24.2,379,1255,1268
Codesmith28,2025-01-17,1356,4.52,29,998.6,0.67,0.553,0,61.0,9.8,488,1268,1268
Musaddiq,2024-04-21,978,4.9,28,931.0,1.33,0.542,0,117.3,195.6,232,1111,1122
Musaddiq,2024-05-17,1094,5.74,29,950.3,2.33,0.552,0,129.7,44.8,293,1111,1176
Musaddiq,2024-10-14,1089,5.63,31,1004.2,0.33,0.549,0,77.5,-0.6,408,1176,1465
Musaddiq,2025-03-11,1184,5.26,34,1025.2,0.33,0.548,0,76.1,14.6,492,1627,1643
